old_path,wp_id,type,words,language,bucket,target_content_type,target_path,merge_canonical,reason
"/dil-okullari/malta-dil-okullari/ec-malta/","10152","page","211","TR","KEEP","institution/languageSchool","/tr/dil-okullari/malta/ec-malta/","","Language-school branch page (211w, TR)"
"/dil-okullari/new-zeland/lsi-auckland/","10149","page","147","EN","KEEP","institution/languageSchool","/tr/dil-okullari/yeni-zelanda/lsi-auckland/","","Language-school branch page (147w, EN)"
"/dil-okullari/south-africa/ec-cape-town/","10147","page","179","EN","KEEP","institution/languageSchool","/tr/dil-okullari/guney-afrika/ec-cape-town/","","Language-school branch page (179w, EN)"
"/dil-okullari/avustralya-dil-okullari/lsi-brisbane/","10145","page","123","TR","KEEP","institution/languageSchool","/tr/dil-okullari/avustralya/lsi-brisbane/","","Language-school branch page (123w, TR)"
"/dil-okullari/uk/english-path-manchester/","10143","page","161","TR","KEEP","institution/languageSchool","/tr/dil-okullari/ingiltere/english-path-manchester/","","Language-school branch page (161w, TR)"
"/dil-okullari/uk/ec-english-manchester/","10141","page","196","TR","KEEP","institution/languageSchool","/tr/dil-okullari/ingiltere/ec-english-manchester/","","Language-school branch page (196w, TR)"
"/dil-okullari/uk/kaplan-international-manchester/","10139","page","199","TR","KEEP","institution/languageSchool","/tr/dil-okullari/ingiltere/kaplan-international-manchester/","","Language-school branch page (199w, TR)"
"/dil-okullari/uk/ec-english-learn-english-in-brighton/","10137","page","201","TR","KEEP","institution/languageSchool","/tr/dil-okullari/ingiltere/ec-english-learn-english-in-brighton-uk/","","Language-school branch page (201w, TR)"
"/dil-okullari/uk/lsi-brighton-learn-english-in-brighton/","10135","page","185","TR","KEEP","institution/languageSchool","/tr/dil-okullari/ingiltere/lsi-brighton-learn-english-in-brighton-england/","","Language-school branch page (185w, TR)"
"/dil-okullari/uk/st-giles-international-english-language-courses-in-brighton/","10133","page","229","TR","KEEP","institution/languageSchool","/tr/dil-okullari/ingiltere/st-giles/","","Language-school branch page (229w, TR)"
"/dil-okullari/ireland/twin-english-centre-dublin/","10131","page","92","EN","KEEP","institution/languageSchool","/tr/dil-okullari/irlanda/twin-english-centre-dublin/","","Language-school branch page (92w, EN)"
"/dil-okullari/ireland/english-path-dublin/","10129","page","142","TR","MERGE","","","/dil-okullari/ireland/english-path-dublin-2/","142w TR stub vs 645w EN ""-2"" twin, same institution and same title"
"/dil-okullari/ireland/kaplan-international-in-dublin/","10116","page","174","TR","KEEP","institution/languageSchool","/tr/dil-okullari/irlanda/kaplan-international-in-dublin/","","Language-school branch page (174w, TR)"
"/dil-okullari/avustralya-dil-okullari/","10114","page","520","TR","KEEP","page","/tr/dil-okullari/avustralya/","","Country landing page for language schools in AU (520w)"
"/dil-okullari/south-africa/","10112","page","4","EMPTY/STUB","REWRITE","page","/tr/dil-okullari/guney-afrika/","","4-word link stub for a whole country"
"/dil-okullari/new-zeland/","10110","page","2","EMPTY/STUB","REWRITE","page","/tr/dil-okullari/yeni-zelanda/","","2-word link stub; slug also misspelt (""new-zeland"")"
"/dil-okullari/malta-dil-okullari/","10108","page","425","TR","KEEP","page","/tr/dil-okullari/malta/","","Country landing page for language schools in MT (425w)"
"/dil-okullari/kanada-dil-okullari/","10106","page","403","TR","KEEP","page","/tr/dil-okullari/kanada/","","Country landing page for language schools in CA (403w)"
"/dil-okullari/uk/","10104","page","33","EN","REWRITE","page","/tr/dil-okullari/ingiltere/","","33-word link stub for the most important market on the site"
"/dil-okullari/ireland/","10102","page","10","EMPTY/STUB","REWRITE","page","/tr/dil-okullari/irlanda/","","10-word link stub for a whole country"
"/policy/","9972","page","344","TR","REWRITE","legalPage","/tr/gizlilik-politikasi/","","Privacy policy body pastes the Companies House URL (find-and-update.company-information.service.gov.uk/company/11331426) where the website URL should be; no cookie/GDPR/UK-DPA sections"
"/anasayfa/iletisim-2/","9899","page","81","EN","MERGE","","","/anasayfa/iletisim/","English twin of the contact page; becomes the seed for /en/contact/ (contains ""Address will be added here"" placeholder)"
"/thanks/","9871","page","11","EMPTY/STUB","DROP-410","","","","Form thank-you page, 11 words; the 3 tour PDFs it links (england-tour.pdf, Europe-Tour-Disneyland-.pdf, Italy-Tour-.pdf, all live 200) must be re-hosted before this URL dies"
"/anasayfa/price/","9853","page","0","EMPTY/STUB","DROP-410","","","","Eduma theme demo pricing page (0 words)"
"/salesforce/","9562","page","290","MIXED","DROP-301","","/tr/iletisim/","","Legacy Salesforce Web-to-Lead form page; the 6 ""APPLY NOW"" buttons that point here are replaced by the new enquiry form on the contact page"
"/anasayfa/price-disc/","9484","page","0","EMPTY/STUB","DROP-410","","","","Eduma theme demo pricing page (0 words)"
"/universiteler/st-georges-university-of-london/","8918","page","176","TR","KEEP","institution/university","/tr/universiteler/ingiltere/st-georges-university-of-london/","","UK university profile (176w). Extractable: city=true ranking=false founded=true departments=true logo=false"
"/universiteler/goldsmiths-university-of-london-2/","8906","page","135","TR","KEEP","institution/university","/tr/universiteler/ingiltere/goldsmiths-university-of-london/","","UK university profile (135w). Extractable: city=true ranking=true founded=true departments=true logo=false"
"/universiteler/royal-veterinary-college/","8889","page","172","TR","KEEP","institution/university","/tr/universiteler/ingiltere/royal-veterinary-college/","","UK university profile (172w). Extractable: city=true ranking=false founded=true departments=true logo=false"
"/universiteler/birkbeck-university-of-london-2/","8880","page","156","TR","KEEP","institution/university","/tr/universiteler/ingiltere/birkbeck-university-of-london/","","UK university profile (156w). Extractable: city=true ranking=true founded=true departments=false logo=false"
"/universiteler/university-of-nicosia-2/","8871","page","23","EN","REWRITE","institution/university","/tr/universiteler/kibris/university-of-nicosia/","","23 words, legacy English template husk; also not a UK institution"
"/universiteler/st-georges-university-of-grenada/","8862","page","24","EN","REWRITE","institution/university","/tr/universiteler/grenada/st-georges-university-of-grenada/","","24 words, legacy English template husk; not a UK institution"
"/universiteler/royal-college-of-surgeons-2/","8853","page","132","TR","KEEP","institution/university","/tr/universiteler/ingiltere/royal-college-of-surgeons/","","UK university profile (132w). Extractable: city=true ranking=false founded=true departments=true logo=true"
"/universiteler/university-of-central-lancashire-uclan-2/","8844","page","220","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-central-lancashire-uclan/","","UK university profile (220w). Extractable: city=true ranking=true founded=true departments=true logo=false"
"/universiteler/aston-university-2/","8835","page","218","TR","KEEP","institution/university","/tr/universiteler/ingiltere/aston-university/","","UK university profile (218w). Extractable: city=true ranking=true founded=true departments=true logo=false"
"/universiteler/university-of-southampton-2/","8826","page","223","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-southampton/","","UK university profile (223w). Extractable: city=true ranking=true founded=true departments=true logo=false"
"/universiteler/university-of-sunderland-2/","8817","page","192","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-sunderland/","","UK university profile (192w). Extractable: city=true ranking=false founded=true departments=true logo=true"
"/universiteler/henley-business-school-2/","8808","page","140","TR","KEEP","institution/university","/tr/universiteler/ingiltere/henley-business-school/","","UK university profile (140w). Extractable: city=true ranking=false founded=true departments=true logo=true"
"/universiteler/university-of-reading-2/","8799","page","171","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-reading/","","UK university profile (171w). Extractable: city=true ranking=false founded=true departments=true logo=true"
"/universiteler/london-south-bank-university/","8790","page","145","TR","KEEP","institution/university","/tr/universiteler/ingiltere/london-south-bank-university/","","UK university profile (145w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-hull-2/","8781","page","139","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-hull/","","UK university profile (139w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/loughborough-university-2/","8772","page","173","TR","KEEP","institution/university","/tr/universiteler/ingiltere/loughborough-university/","","UK university profile (173w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/uwe-bristol-2/","8757","page","152","TR","KEEP","institution/university","/tr/universiteler/ingiltere/uwe-bristol/","","UK university profile (152w). Extractable: city=true ranking=false founded=true departments=true logo=true"
"/universiteler/university-of-birmingham-2/","8748","page","224","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-birmingham/","","UK university profile (224w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/queen-mary-university/","8739","page","223","TR","KEEP","institution/university","/tr/universiteler/ingiltere/queen-mary-university/","","UK university profile (223w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/tedi-london-2/","8730","page","137","TR","KEEP","institution/university","/tr/universiteler/ingiltere/tedi-london/","","UK university profile (137w). Extractable: city=false ranking=false founded=false departments=true logo=true"
"/universiteler/university-of-bristol-2/","8715","page","192","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-bristol/","","UK university profile (192w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-essex-2/","8706","page","133","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-essex/","","UK university profile (133w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-brighton-2/","8697","page","191","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-brighton/","","UK university profile (191w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/nottingham-trent-university-2/","8688","page","158","TR","KEEP","institution/university","/tr/universiteler/ingiltere/nottingham-trent-university/","","UK university profile (158w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-nottingham/","8679","page","123","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-nottingham/","","UK university profile (123w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-glasgow-2/","8670","page","175","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-glasgow/","","UK university profile (175w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/bournemouth-university-2/","8661","page","221","TR","KEEP","institution/university","/tr/universiteler/ingiltere/bournemouth-university/","","UK university profile (221w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-westminster/","8652","page","206","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-westminster/","","UK university profile (206w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-liverpool/","8643","page","190","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-liverpool/","","UK university profile (190w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-york/","8634","page","233","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-york/","","UK university profile (233w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-south-wales/","8622","page","190","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-south-wales/","","UK university profile (190w). Extractable: city=true ranking=false founded=true departments=true logo=true"
"/universiteler/northumbria-university-2/","8613","page","132","TR","KEEP","institution/university","/tr/universiteler/ingiltere/northumbria-university/","","UK university profile (132w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-roehampton-2/","8604","page","151","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-roehampton/","","UK university profile (151w). Extractable: city=true ranking=false founded=true departments=true logo=true"
"/universiteler/solent-university-2/","8595","page","215","TR","KEEP","institution/university","/tr/universiteler/ingiltere/solent-university/","","UK university profile (215w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/teesside-university/","8586","page","208","TR","KEEP","institution/university","/tr/universiteler/ingiltere/teesside-university/","","UK university profile (208w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/royal-holloway-university-2/","8577","page","222","TR","KEEP","institution/university","/tr/universiteler/ingiltere/royal-holloway-university/","","UK university profile (222w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-strathclyde/","8568","page","118","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-strathclyde/","","UK university profile (118w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/dublin-international-study-centre-2/","8551","page","25","EN","REWRITE","institution/university","/tr/universiteler/irlanda/dublin-international-study-centre/","","25 words, legacy English template husk; Irish, mis-filed under UK universities"
"/universiteler/cardiff-university-2/","8550","page","142","TR","KEEP","institution/university","/tr/universiteler/ingiltere/cardiff-university/","","UK university profile (142w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-aberdeen-2/","8541","page","202","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-aberdeen/","","UK university profile (202w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/liverpool-john-moores-university-2/","8532","page","103","TR","KEEP","institution/university","/tr/universiteler/ingiltere/liverpool-john-moores-university/","","UK university profile (103w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/leeds-beckett-university-2/","8523","page","202","TR","KEEP","institution/university","/tr/universiteler/ingiltere/leeds-beckett-university/","","UK university profile (202w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-leeds/","8514","page","187","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-leeds/","","UK university profile (187w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/kingston-university-2/","8505","page","151","TR","KEEP","institution/university","/tr/universiteler/ingiltere/kingston-university/","","UK university profile (151w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-sheffield/","8496","page","136","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-sheffield/","","UK university profile (136w). Extractable: city=true ranking=true founded=true departments=true logo=false"
"/universiteler/university-of-huddersfield/","8487","page","167","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-huddersfield/","","UK university profile (167w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/durham-university-2/","8478","page","157","TR","KEEP","institution/university","/tr/universiteler/ingiltere/durham-university/","","UK university profile (157w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-surrey-2/","8469","page","135","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-surrey/","","UK university profile (135w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-sussex-2/","8460","page","268","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-sussex/","","UK university profile (268w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/bangor-university-2/","8442","page","201","TR","KEEP","institution/university","/tr/universiteler/ingiltere/bangor-university/","","UK university profile (201w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/edinburgh-napier-university-2/","8433","page","167","TR","KEEP","institution/university","/tr/universiteler/ingiltere/edinburgh-napier-university/","","UK university profile (167w). Extractable: city=true ranking=false founded=true departments=true logo=false"
"/universiteler/university-of-bradford-2/","8421","page","151","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-bradford/","","UK university profile (151w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-dundee/","8400","page","121","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-dundee/","","UK university profile (121w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/de-montfort-university-2/","8399","page","128","TR","KEEP","institution/university","/tr/universiteler/ingiltere/de-montfort-university/","","UK university profile (128w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-greenwich/","8389","page","178","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-greenwich/","","UK university profile (178w). Extractable: city=true ranking=true founded=true departments=false logo=true"
"/universiteler/university-of-manchester/","8380","page","190","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-manchester/","","UK university profile (190w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/city-university-of-london/","8371","page","156","TR","KEEP","institution/university","/tr/universiteler/ingiltere/city-university-of-london/","","UK university profile (156w). Extractable: city=true ranking=true founded=true departments=false logo=true"
"/universiteler/newcastle-university/","8362","page","163","TR","KEEP","institution/university","/tr/universiteler/ingiltere/newcastle-university/","","UK university profile (163w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-exeter-2/","8353","page","206","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-exeter/","","UK university profile (206w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/queens-university-belfast/","8344","page","163","TR","KEEP","institution/university","/tr/universiteler/ingiltere/queens-university-belfast/","","UK university profile (163w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-east-anglia/","8332","page","199","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-east-anglia/","","UK university profile (199w). Extractable: city=true ranking=true founded=true departments=false logo=true"
"/universiteler/university-of-stirling-2/","8323","page","165","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-stirling/","","UK university profile (165w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/manchester-metropolitan-university-2/","8254","page","165","TR","REWRITE","institution/university","/tr/universiteler/ingiltere/manchester-metropolitan-university/","","Body text is 92% contained in the University of Manchester page - wrong institution described"
"/universiteler/university-of-hertfordshire/","7456","page","150","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-hertfordshire/","","UK university profile (150w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-portsmouth-2/","7448","page","23","EN","REWRITE","institution/university","/tr/universiteler/ingiltere/university-of-portsmouth/","","23 words, legacy English template husk (Jaccard 0.50 with Birmingham City)"
"/universiteler/robert-gordon-university/","7440","page","188","TR","KEEP","institution/university","/tr/universiteler/ingiltere/robert-gordon-university/","","UK university profile (188w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/swansea-university/","7432","page","190","TR","KEEP","institution/university","/tr/universiteler/ingiltere/swansea-university/","","UK university profile (190w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/brunel-university/","7424","page","189","TR","KEEP","institution/university","/tr/universiteler/ingiltere/brunel-university/","","UK university profile (189w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/plymouth-university/","7419","page","208","TR","KEEP","institution/university","/tr/universiteler/ingiltere/plymouth-university/","","UK university profile (208w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-of-northampton/","7414","page","194","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-of-northampton/","","UK university profile (194w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/keele-university/","7409","page","148","TR","KEEP","institution/university","/tr/universiteler/ingiltere/keele-university/","","UK university profile (148w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/university-academy-92/","7401","page","199","TR","KEEP","institution/university","/tr/universiteler/ingiltere/university-academy-92/","","UK university profile (199w). Extractable: city=true ranking=false founded=true departments=true logo=true"
"/universiteler/leicester-university/","7396","page","173","TR","KEEP","institution/university","/tr/universiteler/ingiltere/leicester-university/","","UK university profile (173w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/anglia-ruskin-university/","7391","page","170","TR","KEEP","institution/university","/tr/universiteler/ingiltere/anglia-ruskin-university/","","UK university profile (170w). Extractable: city=true ranking=true founded=true departments=true logo=true"
"/universiteler/birmingham-city-university/","7383","page","21","EN","REWRITE","institution/university","/tr/universiteler/ingiltere/birmingham-city-university/","","21 words, legacy ""Address/Prices/IELTS + APPLY NOW"" template, English only"
"/universiteler/","7342","page","221","EN","KEEP","institution/university","/tr/universiteler/ingiltere/universiteler/","","Non-UK university profile (221w, GB) sitting at the site root instead of under /universiteler/"
"/yaz-okullari/grup-yaz-okullari/islington-centre-for-english/","7288","page","58","EN","MERGE","","","/dil-okullari/islington-centrefor-english/","58w English spec-card duplicating the 150w Turkish Islington page"
"/yaz-okullari/grup-yaz-okullari/oxford-house-college/","7277","page","53","EN","REWRITE","summerProgramme","/tr/yaz-okullari/oxford-house-college/","","53-word English spec-card, no prose"
"/yaz-okullari/grup-yaz-okullari/guildhouse-school-london2/","7262","page","53","EN","MERGE","","","/yaz-okullari/bireysel-yaz-okullari/guildhouse-school-london/","53w English spec-card duplicating the 208w Turkish Guildhouse page"
"/yaz-okullari/grup-yaz-okullari/cambridge-chesterton/","7251","page","45","EN","REWRITE","summerProgramme","/tr/yaz-okullari/cambridge-chesterton/","","45-word English spec-card, no prose; city name misspelt ""Chercheston"" on the parent hub"
"/yaz-okullari/grup-yaz-okullari/university-college-london/","7241","page","35","EMPTY/STUB","MERGE","","","/university-college-london/","35w English spec-card; the 179w Turkish root page covers the same UCL summer programme"
"/yaz-okullari/grup-yaz-okullari/bath/","7227","page","32","EMPTY/STUB","REWRITE","summerProgramme","/tr/yaz-okullari/bath/","","32-word English spec-card, no prose"
"/yaz-okullari/grup-yaz-okullari/kingston-london/","7210","page","138","TR","KEEP","summerProgramme","/tr/yaz-okullari/kingston-london/","","Summer programme (138w). Extractable: dates=true ageRange=true lessons/wk=- groupSize=false"
"/yaz-okullari/grup-yaz-okullari/uxbridge-london/","7199","page","151","TR","KEEP","summerProgramme","/tr/yaz-okullari/uxbridge-london/","","Summer programme (151w). Extractable: dates=true ageRange=true lessons/wk=- groupSize=true"
"/yaz-okullari/grup-yaz-okullari/london-kings-college/","7193","page","175","TR","MERGE","","","/london-kings-college/","175w vs 181w near-identical KCL summer programme; root version carries the price"
"/yaz-okullari/grup-yaz-okullari/windsor/","7165","page","171","TR","KEEP","summerProgramme","/tr/yaz-okullari/windsor/","","Summer programme (171w). Extractable: dates=false ageRange=false lessons/wk=- groupSize=false"
"/yaz-okullari/grup-yaz-okullari/queen-mary-university-of-london/","7138","page","145","TR","KEEP","summerProgramme","/tr/yaz-okullari/queen-mary-university-of-london/","","Summer programme (145w). Extractable: dates=true ageRange=true lessons/wk=15 groupSize=true"
"/yaz-okullari/grup-yaz-okullari/university-of-chester/","7105","page","228","TR","KEEP","summerProgramme","/tr/yaz-okullari/university-of-chester/","","Summer programme (228w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false"
"/yaz-okullari/grup-yaz-okullari/london-ucfb-wembley/","7093","page","198","TR","KEEP","summerProgramme","/tr/yaz-okullari/london-ucfb-wembley/","","Summer programme (198w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false"
"/yaz-okullari/bireysel-yaz-okullari/ep-london-stratford-2/","7080","page","203","TR","KEEP","summerProgramme","/tr/yaz-okullari/ep-london-stratford/","","Summer programme (203w). Extractable: dates=false ageRange=false lessons/wk=20 groupSize=false"
"/yaz-okullari/bireysel-yaz-okullari/lsi-london-hampstead/","7070","page","219","TR","KEEP","summerProgramme","/tr/yaz-okullari/lsi-london-hampstead/","","Summer programme (219w). Extractable: dates=false ageRange=false lessons/wk=20 groupSize=false"
"/yaz-okullari/bireysel-yaz-okullari/st-giles-london-central/","7057","page","226","TR","KEEP","summerProgramme","/tr/yaz-okullari/st-giles-london-central/","","Summer programme (226w). Extractable: dates=false ageRange=false lessons/wk=17 groupSize=false"
"/yaz-okullari/bireysel-yaz-okullari/guildhouse-school-london/","7039","page","208","TR","KEEP","summerProgramme","/tr/yaz-okullari/guildhouse-school-london/","","Summer programme (208w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false"
"/yaz-okullari/bireysel-yaz-okullari/cats-cambridge/","7027","page","44","EN","REWRITE","summerProgramme","/tr/yaz-okullari/cats-cambridge/","","44-word English spec-card for a CATS Cambridge summer programme; the 355w /yatili-okullar2/cats-cambridge-2/ page is the boarding-school record, a different product - do not merge them"
"/yaz-okullari/bireysel-yaz-okullari/twin-edinburgh-2/","7011","page","204","TR","KEEP","summerProgramme","/tr/yaz-okullari/twin-edinburgh/","","Summer programme (204w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false"
"/yaz-okullari/bireysel-yaz-okullari/twin-london-docklands/","7001","page","207","TR","KEEP","summerProgramme","/tr/yaz-okullari/twin-london-docklands/","","Summer programme (207w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false"
"/yaz-okullari/bireysel-yaz-okullari/sir-edward-kings-ely/","6991","page","226","TR","KEEP","summerProgramme","/tr/yaz-okullari/sir-edward-kings-ely/","","Summer programme (226w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false"
"/yatili-okullar2/mill-hill-school-2/","6977","page","365","TR","KEEP","institution/boardingSchool","/tr/yatili-okullar/mill-hill-school/","","Boarding school (365w). Extractable: fees=true programmes=true accommodation=true"
"/yatili-okullar2/david-game-college-2/","6962","page","398","TR","KEEP","institution/boardingSchool","/tr/yatili-okullar/david-game-college/","","Boarding school (398w). Extractable: fees=true programmes=true accommodation=true"
"/yatili-okullar2/hendon-prep-school-2/","6950","page","424","TR","KEEP","institution/boardingSchool","/tr/yatili-okullar/hendon-prep-school/","","Boarding school (424w). Extractable: fees=true programmes=true accommodation=true"
"/yatili-okullar2/north-london-grammar-school-2/","6928","page","268","TR","KEEP","institution/boardingSchool","/tr/yatili-okullar/north-london-grammar-school/","","Boarding school (268w). Extractable: fees=true programmes=false accommodation=true"
"/dil-okullari/top-up-learning/","6911","page","289","EN","KEEP","languageSchool","/tr/dil-okullari/top-up-learning/","","Provider/brand overview page (289w) - becomes a languageSchool ""brand"" record with child branches"
"/dil-okullari/islington-centrefor-english/","6899","page","150","TR","KEEP","languageSchool","/tr/dil-okullari/islington-centrefor-english/","","Provider/brand overview page (150w) - becomes a languageSchool ""brand"" record with child branches"
"/dil-okullari/oxford-house/","6870","page","176","TR","KEEP","languageSchool","/tr/dil-okullari/oxford-house/","","Provider/brand overview page (176w) - becomes a languageSchool ""brand"" record with child branches"
"/dil-okullari/lsi-education/","6857","page","189","TR","KEEP","languageSchool","/tr/dil-okullari/lsi-education/","","Provider/brand overview page (189w) - becomes a languageSchool ""brand"" record with child branches"
"/dil-okullari/international-house/","6802","page","208","TR","KEEP","languageSchool","/tr/dil-okullari/international-house/","","Provider/brand overview page (208w) - becomes a languageSchool ""brand"" record with child branches"
"/dil-okullari/stafford-house/","6762","page","185","TR","KEEP","languageSchool","/tr/dil-okullari/stafford-house/","","Provider/brand overview page (185w) - becomes a languageSchool ""brand"" record with child branches"
"/dil-okullari/kaplan-international/","6739","page","188","TR","KEEP","languageSchool","/tr/dil-okullari/kaplan-international/","","Provider/brand overview page (188w) - becomes a languageSchool ""brand"" record with child branches"
"/dil-okullari/st-giles/","6722","page","193","TR","KEEP","languageSchool","/tr/dil-okullari/st-giles/","","Provider/brand overview page (193w) - becomes a languageSchool ""brand"" record with child branches"
"/yaz-okullari/bireysel-yaz-okullari/sir-michael-cambridge/","6438","page","199","TR","KEEP","summerProgramme","/tr/yaz-okullari/sir-michael-cambridge/","","Summer programme (199w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false"
"/yaz-okullari/bireysel-yaz-okullari/sir-laurence-cambridge/","6410","page","212","TR","KEEP","summerProgramme","/tr/yaz-okullari/sir-laurence-cambridge/","","Summer programme (212w). Extractable: dates=false ageRange=false lessons/wk=21 groupSize=false"
"/yaz-okullari/bireysel-yaz-okullari/skola-regents-park-2/","6364","page","214","TR","KEEP","summerProgramme","/tr/yaz-okullari/skola-regents-park/","","Summer programme (214w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false"
"/dil-okullari/english-studio/","6158","page","176","EN","KEEP","languageSchool","/tr/dil-okullari/english-studio/","","Provider/brand overview page (176w) - becomes a languageSchool ""brand"" record with child branches"
"/dil-okullari/english-path/","6076","page","247","TR","KEEP","languageSchool","/tr/dil-okullari/english-path/","","Provider/brand overview page (247w) - becomes a languageSchool ""brand"" record with child branches"
"/dil-okullari/ec-english/","5904","page","170","TR","KEEP","languageSchool","/tr/dil-okullari/ec-english/","","Provider/brand overview page (170w) - becomes a languageSchool ""brand"" record with child branches"
