old_url,new_url,status,reason
https://happyeducation.uk/dil-okullari/amerika-dil-okullari/kaplan-international-boston/,https://happyeducation.uk/tr/dil-okullari/amerika/kaplan-international-boston/,301,"institution/languageSchool -- Language-school branch page (185w, EN)"
https://happyeducation.uk/dil-okullari/uk/londra/,https://happyeducation.uk/tr/dil-okullari/ingiltere/londra/,301,"MERGE into /dil-okullari/uk/londra-dil-okullari/ -- 19-word link stub, same title ""Londra"" as the 167w city hub"
https://happyeducation.uk/dil-okullari/uk/manchester-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/ingiltere/manchester/,301,page -- City landing page (154w) for UK language schools
https://happyeducation.uk/dil-okullari/kanada-dil-okullari/lsi-international-vancouver/,https://happyeducation.uk/tr/dil-okullari/kanada/lsi-international-vancouver/,301,"institution/languageSchool -- Language-school branch page (215w, TR)"
https://happyeducation.uk/dil-okullari/kanada-dil-okullari/st-giles-international-vancouver/,https://happyeducation.uk/tr/dil-okullari/kanada/st-giles-vancouver/,301,"institution/languageSchool -- Language-school branch page (155w, TR)"
https://happyeducation.uk/dil-okullari/kanada-dil-okullari/englishpath-in-toronto/,https://happyeducation.uk/tr/dil-okullari/kanada/englishpath-in-toronto/,301,"institution/languageSchool -- Language-school branch page (356w, EN)"
https://happyeducation.uk/dil-okullari/kanada-dil-okullari/ec-montreal/,https://happyeducation.uk/tr/dil-okullari/kanada/ec-montreal/,301,"institution/languageSchool -- Language-school branch page (155w, EN)"
https://happyeducation.uk/dil-okullari/kanada-dil-okullari/kaplan-international-toronto/,https://happyeducation.uk/tr/dil-okullari/kanada/kaplan-international-toronto/,301,"institution/languageSchool -- Language-school branch page (120w, EN)"
https://happyeducation.uk/dil-okullari/kanada-dil-okullari/kaplan-international-vancouver/,https://happyeducation.uk/tr/dil-okullari/kanada/kaplan-international-vancouver/,301,"institution/languageSchool -- Language-school branch page (176w, TR)"
https://happyeducation.uk/dil-okullari/malta-dil-okullari/ec-malta/,https://happyeducation.uk/tr/dil-okullari/malta/ec-malta/,301,"institution/languageSchool -- Language-school branch page (211w, TR)"
https://happyeducation.uk/dil-okullari/new-zeland/lsi-auckland/,https://happyeducation.uk/tr/dil-okullari/yeni-zelanda/lsi-auckland/,301,"institution/languageSchool -- Language-school branch page (147w, EN)"
https://happyeducation.uk/dil-okullari/south-africa/ec-cape-town/,https://happyeducation.uk/tr/dil-okullari/guney-afrika/ec-cape-town/,301,"institution/languageSchool -- Language-school branch page (179w, EN)"
https://happyeducation.uk/dil-okullari/avustralya-dil-okullari/lsi-brisbane/,https://happyeducation.uk/tr/dil-okullari/avustralya/lsi-brisbane/,301,"institution/languageSchool -- Language-school branch page (123w, TR)"
https://happyeducation.uk/dil-okullari/uk/english-path-manchester/,https://happyeducation.uk/tr/dil-okullari/ingiltere/english-path-manchester/,301,"institution/languageSchool -- Language-school branch page (161w, TR)"
https://happyeducation.uk/dil-okullari/uk/ec-english-manchester/,https://happyeducation.uk/tr/dil-okullari/ingiltere/ec-english-manchester/,301,"institution/languageSchool -- Language-school branch page (196w, TR)"
https://happyeducation.uk/dil-okullari/uk/kaplan-international-manchester/,https://happyeducation.uk/tr/dil-okullari/ingiltere/kaplan-international-manchester/,301,"institution/languageSchool -- Language-school branch page (199w, TR)"
https://happyeducation.uk/dil-okullari/uk/ec-english-learn-english-in-brighton/,https://happyeducation.uk/tr/dil-okullari/ingiltere/ec-english-learn-english-in-brighton-uk/,301,"institution/languageSchool -- Language-school branch page (201w, TR)"
https://happyeducation.uk/dil-okullari/uk/lsi-brighton-learn-english-in-brighton/,https://happyeducation.uk/tr/dil-okullari/ingiltere/lsi-brighton-learn-english-in-brighton-england/,301,"institution/languageSchool -- Language-school branch page (185w, TR)"
https://happyeducation.uk/dil-okullari/uk/st-giles-international-english-language-courses-in-brighton/,https://happyeducation.uk/tr/dil-okullari/ingiltere/st-giles/,301,"institution/languageSchool -- Language-school branch page (229w, TR)"
https://happyeducation.uk/dil-okullari/ireland/twin-english-centre-dublin/,https://happyeducation.uk/tr/dil-okullari/irlanda/twin-english-centre-dublin/,301,"institution/languageSchool -- Language-school branch page (92w, EN)"
https://happyeducation.uk/dil-okullari/ireland/english-path-dublin/,https://happyeducation.uk/tr/dil-okullari/irlanda/english-path-dublin/,301,"MERGE into /dil-okullari/ireland/english-path-dublin-2/ -- 142w TR stub vs 645w EN ""-2"" twin, same institution and same title"
https://happyeducation.uk/dil-okullari/ireland/kaplan-international-in-dublin/,https://happyeducation.uk/tr/dil-okullari/irlanda/kaplan-international-in-dublin/,301,"institution/languageSchool -- Language-school branch page (174w, TR)"
https://happyeducation.uk/dil-okullari/avustralya-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/avustralya/,301,page -- Country landing page for language schools in AU (520w)
https://happyeducation.uk/dil-okullari/south-africa/,https://happyeducation.uk/tr/dil-okullari/guney-afrika/,301,"KEEP URL, REWRITE CONTENT -- 4-word link stub for a whole country"
https://happyeducation.uk/dil-okullari/new-zeland/,https://happyeducation.uk/tr/dil-okullari/yeni-zelanda/,301,"KEEP URL, REWRITE CONTENT -- 2-word link stub; slug also misspelt (""new-zeland"")"
https://happyeducation.uk/dil-okullari/malta-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/malta/,301,page -- Country landing page for language schools in MT (425w)
https://happyeducation.uk/dil-okullari/kanada-dil-okullari/,https://happyeducation.uk/tr/dil-okullari/kanada/,301,page -- Country landing page for language schools in CA (403w)
https://happyeducation.uk/dil-okullari/uk/,https://happyeducation.uk/tr/dil-okullari/ingiltere/,301,"KEEP URL, REWRITE CONTENT -- 33-word link stub for the most important market on the site"
https://happyeducation.uk/dil-okullari/ireland/,https://happyeducation.uk/tr/dil-okullari/irlanda/,301,"KEEP URL, REWRITE CONTENT -- 10-word link stub for a whole country"
https://happyeducation.uk/policy/,https://happyeducation.uk/tr/gizlilik-politikasi/,301,"KEEP URL, REWRITE CONTENT -- Privacy policy body pastes the Companies House URL (find-and-update.company-information.service.gov.uk/company/11331426) where the website URL should be; no cookie/GDPR/UK-DPA sections"
https://happyeducation.uk/anasayfa/iletisim-2/,https://happyeducation.uk/tr/iletisim/,301,"MERGE into /anasayfa/iletisim/ -- English twin of the contact page; becomes the seed for /en/contact/ (contains ""Address will be added here"" placeholder)"
https://happyeducation.uk/thanks/,,410,"410 Form thank-you page, 11 words; the 3 tour PDFs it links (england-tour.pdf, Europe-Tour-Disneyland-.pdf, Italy-Tour-.pdf, all live 200) must be re-hosted before this URL dies"
https://happyeducation.uk/anasayfa/price/,,410,410 Eduma theme demo pricing page (0 words)
https://happyeducation.uk/salesforce/,https://happyeducation.uk/tr/iletisim/,301,"SUPERSEDED -- Legacy Salesforce Web-to-Lead form page; the 6 ""APPLY NOW"" buttons that point here are replaced by the new enquiry form on the contact page"
https://happyeducation.uk/anasayfa/price-disc/,,410,410 Eduma theme demo pricing page (0 words)
https://happyeducation.uk/universiteler/st-georges-university-of-london/,https://happyeducation.uk/tr/universiteler/ingiltere/st-georges-university-of-london/,301,institution/university -- UK university profile (176w). Extractable: city=true ranking=false founded=true departments=true logo=false
https://happyeducation.uk/universiteler/goldsmiths-university-of-london-2/,https://happyeducation.uk/tr/universiteler/ingiltere/goldsmiths-university-of-london/,301,institution/university -- UK university profile (135w). Extractable: city=true ranking=true founded=true departments=true logo=false
https://happyeducation.uk/universiteler/royal-veterinary-college/,https://happyeducation.uk/tr/universiteler/ingiltere/royal-veterinary-college/,301,institution/university -- UK university profile (172w). Extractable: city=true ranking=false founded=true departments=true logo=false
https://happyeducation.uk/universiteler/birkbeck-university-of-london-2/,https://happyeducation.uk/tr/universiteler/ingiltere/birkbeck-university-of-london/,301,institution/university -- UK university profile (156w). Extractable: city=true ranking=true founded=true departments=false logo=false
https://happyeducation.uk/universiteler/university-of-nicosia-2/,https://happyeducation.uk/tr/universiteler/kibris/university-of-nicosia/,301,"KEEP URL, REWRITE CONTENT -- 23 words, legacy English template husk; also not a UK institution"
https://happyeducation.uk/universiteler/st-georges-university-of-grenada/,https://happyeducation.uk/tr/universiteler/grenada/st-georges-university-of-grenada/,301,"KEEP URL, REWRITE CONTENT -- 24 words, legacy English template husk; not a UK institution"
https://happyeducation.uk/universiteler/royal-college-of-surgeons-2/,https://happyeducation.uk/tr/universiteler/ingiltere/royal-college-of-surgeons/,301,institution/university -- UK university profile (132w). Extractable: city=true ranking=false founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-central-lancashire-uclan-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-central-lancashire-uclan/,301,institution/university -- UK university profile (220w). Extractable: city=true ranking=true founded=true departments=true logo=false
https://happyeducation.uk/universiteler/aston-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/aston-university/,301,institution/university -- UK university profile (218w). Extractable: city=true ranking=true founded=true departments=true logo=false
https://happyeducation.uk/universiteler/university-of-southampton-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-southampton/,301,institution/university -- UK university profile (223w). Extractable: city=true ranking=true founded=true departments=true logo=false
https://happyeducation.uk/universiteler/university-of-sunderland-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-sunderland/,301,institution/university -- UK university profile (192w). Extractable: city=true ranking=false founded=true departments=true logo=true
https://happyeducation.uk/universiteler/henley-business-school-2/,https://happyeducation.uk/tr/universiteler/ingiltere/henley-business-school/,301,institution/university -- UK university profile (140w). Extractable: city=true ranking=false founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-reading-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-reading/,301,institution/university -- UK university profile (171w). Extractable: city=true ranking=false founded=true departments=true logo=true
https://happyeducation.uk/universiteler/london-south-bank-university/,https://happyeducation.uk/tr/universiteler/ingiltere/london-south-bank-university/,301,institution/university -- UK university profile (145w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-hull-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-hull/,301,institution/university -- UK university profile (139w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/loughborough-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/loughborough-university/,301,institution/university -- UK university profile (173w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/uwe-bristol-2/,https://happyeducation.uk/tr/universiteler/ingiltere/uwe-bristol/,301,institution/university -- UK university profile (152w). Extractable: city=true ranking=false founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-birmingham-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-birmingham/,301,institution/university -- UK university profile (224w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/queen-mary-university/,https://happyeducation.uk/tr/universiteler/ingiltere/queen-mary-university/,301,institution/university -- UK university profile (223w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/tedi-london-2/,https://happyeducation.uk/tr/universiteler/ingiltere/tedi-london/,301,institution/university -- UK university profile (137w). Extractable: city=false ranking=false founded=false departments=true logo=true
https://happyeducation.uk/universiteler/university-of-bristol-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-bristol/,301,institution/university -- UK university profile (192w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-essex-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-essex/,301,institution/university -- UK university profile (133w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-brighton-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-brighton/,301,institution/university -- UK university profile (191w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/nottingham-trent-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/nottingham-trent-university/,301,institution/university -- UK university profile (158w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-nottingham/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-nottingham/,301,institution/university -- UK university profile (123w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-glasgow-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-glasgow/,301,institution/university -- UK university profile (175w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/bournemouth-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/bournemouth-university/,301,institution/university -- UK university profile (221w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-westminster/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-westminster/,301,institution/university -- UK university profile (206w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-liverpool/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-liverpool/,301,institution/university -- UK university profile (190w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-york/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-york/,301,institution/university -- UK university profile (233w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-south-wales/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-south-wales/,301,institution/university -- UK university profile (190w). Extractable: city=true ranking=false founded=true departments=true logo=true
https://happyeducation.uk/universiteler/northumbria-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/northumbria-university/,301,institution/university -- UK university profile (132w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-roehampton-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-roehampton/,301,institution/university -- UK university profile (151w). Extractable: city=true ranking=false founded=true departments=true logo=true
https://happyeducation.uk/universiteler/solent-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/solent-university/,301,institution/university -- UK university profile (215w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/teesside-university/,https://happyeducation.uk/tr/universiteler/ingiltere/teesside-university/,301,institution/university -- UK university profile (208w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/royal-holloway-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/royal-holloway-university/,301,institution/university -- UK university profile (222w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-strathclyde/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-strathclyde/,301,institution/university -- UK university profile (118w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/dublin-international-study-centre-2/,https://happyeducation.uk/tr/universiteler/irlanda/dublin-international-study-centre/,301,"KEEP URL, REWRITE CONTENT -- 25 words, legacy English template husk; Irish, mis-filed under UK universities"
https://happyeducation.uk/universiteler/cardiff-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/cardiff-university/,301,institution/university -- UK university profile (142w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-aberdeen-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-aberdeen/,301,institution/university -- UK university profile (202w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/liverpool-john-moores-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/liverpool-john-moores-university/,301,institution/university -- UK university profile (103w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/leeds-beckett-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/leeds-beckett-university/,301,institution/university -- UK university profile (202w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-leeds/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-leeds/,301,institution/university -- UK university profile (187w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/kingston-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/kingston-university/,301,institution/university -- UK university profile (151w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-sheffield/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-sheffield/,301,institution/university -- UK university profile (136w). Extractable: city=true ranking=true founded=true departments=true logo=false
https://happyeducation.uk/universiteler/university-of-huddersfield/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-huddersfield/,301,institution/university -- UK university profile (167w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/durham-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/durham-university/,301,institution/university -- UK university profile (157w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-surrey-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-surrey/,301,institution/university -- UK university profile (135w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-sussex-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-sussex/,301,institution/university -- UK university profile (268w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/bangor-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/bangor-university/,301,institution/university -- UK university profile (201w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/edinburgh-napier-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/edinburgh-napier-university/,301,institution/university -- UK university profile (167w). Extractable: city=true ranking=false founded=true departments=true logo=false
https://happyeducation.uk/universiteler/university-of-bradford-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-bradford/,301,institution/university -- UK university profile (151w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-dundee/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-dundee/,301,institution/university -- UK university profile (121w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/de-montfort-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/de-montfort-university/,301,institution/university -- UK university profile (128w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-greenwich/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-greenwich/,301,institution/university -- UK university profile (178w). Extractable: city=true ranking=true founded=true departments=false logo=true
https://happyeducation.uk/universiteler/university-of-manchester/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-manchester/,301,institution/university -- UK university profile (190w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/city-university-of-london/,https://happyeducation.uk/tr/universiteler/ingiltere/city-university-of-london/,301,institution/university -- UK university profile (156w). Extractable: city=true ranking=true founded=true departments=false logo=true
https://happyeducation.uk/universiteler/newcastle-university/,https://happyeducation.uk/tr/universiteler/ingiltere/newcastle-university/,301,institution/university -- UK university profile (163w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-exeter-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-exeter/,301,institution/university -- UK university profile (206w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/queens-university-belfast/,https://happyeducation.uk/tr/universiteler/ingiltere/queens-university-belfast/,301,institution/university -- UK university profile (163w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-east-anglia/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-east-anglia/,301,institution/university -- UK university profile (199w). Extractable: city=true ranking=true founded=true departments=false logo=true
https://happyeducation.uk/universiteler/university-of-stirling-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-stirling/,301,institution/university -- UK university profile (165w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/manchester-metropolitan-university-2/,https://happyeducation.uk/tr/universiteler/ingiltere/manchester-metropolitan-university/,301,"KEEP URL, REWRITE CONTENT -- Body text is 92% contained in the University of Manchester page - wrong institution described"
https://happyeducation.uk/universiteler/university-of-hertfordshire/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-hertfordshire/,301,institution/university -- UK university profile (150w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-portsmouth-2/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-portsmouth/,301,"KEEP URL, REWRITE CONTENT -- 23 words, legacy English template husk (Jaccard 0.50 with Birmingham City)"
https://happyeducation.uk/universiteler/robert-gordon-university/,https://happyeducation.uk/tr/universiteler/ingiltere/robert-gordon-university/,301,institution/university -- UK university profile (188w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/swansea-university/,https://happyeducation.uk/tr/universiteler/ingiltere/swansea-university/,301,institution/university -- UK university profile (190w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/brunel-university/,https://happyeducation.uk/tr/universiteler/ingiltere/brunel-university/,301,institution/university -- UK university profile (189w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/plymouth-university/,https://happyeducation.uk/tr/universiteler/ingiltere/plymouth-university/,301,institution/university -- UK university profile (208w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-of-northampton/,https://happyeducation.uk/tr/universiteler/ingiltere/university-of-northampton/,301,institution/university -- UK university profile (194w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/keele-university/,https://happyeducation.uk/tr/universiteler/ingiltere/keele-university/,301,institution/university -- UK university profile (148w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/university-academy-92/,https://happyeducation.uk/tr/universiteler/ingiltere/university-academy-92/,301,institution/university -- UK university profile (199w). Extractable: city=true ranking=false founded=true departments=true logo=true
https://happyeducation.uk/universiteler/leicester-university/,https://happyeducation.uk/tr/universiteler/ingiltere/leicester-university/,301,institution/university -- UK university profile (173w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/anglia-ruskin-university/,https://happyeducation.uk/tr/universiteler/ingiltere/anglia-ruskin-university/,301,institution/university -- UK university profile (170w). Extractable: city=true ranking=true founded=true departments=true logo=true
https://happyeducation.uk/universiteler/birmingham-city-university/,https://happyeducation.uk/tr/universiteler/ingiltere/birmingham-city-university/,301,"KEEP URL, REWRITE CONTENT -- 21 words, legacy ""Address/Prices/IELTS + APPLY NOW"" template, English only"
https://happyeducation.uk/universiteler/,https://happyeducation.uk/tr/universiteler/ingiltere/universiteler/,301,"institution/university -- Non-UK university profile (221w, GB) sitting at the site root instead of under /universiteler/"
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/islington-centre-for-english/,https://happyeducation.uk/tr/dil-okullari/islington-centrefor-english/,301,MERGE into /dil-okullari/islington-centrefor-english/ -- 58w English spec-card duplicating the 150w Turkish Islington page
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/oxford-house-college/,https://happyeducation.uk/tr/yaz-okullari/oxford-house-college/,301,"KEEP URL, REWRITE CONTENT -- 53-word English spec-card, no prose"
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/guildhouse-school-london2/,https://happyeducation.uk/tr/yaz-okullari/guildhouse-school-london/,301,MERGE into /yaz-okullari/bireysel-yaz-okullari/guildhouse-school-london/ -- 53w English spec-card duplicating the 208w Turkish Guildhouse page
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/cambridge-chesterton/,https://happyeducation.uk/tr/yaz-okullari/cambridge-chesterton/,301,"KEEP URL, REWRITE CONTENT -- 45-word English spec-card, no prose; city name misspelt ""Chercheston"" on the parent hub"
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/university-college-london/,https://happyeducation.uk/tr/yaz-okullari/university-college-london/,301,MERGE into /university-college-london/ -- 35w English spec-card; the 179w Turkish root page covers the same UCL summer programme
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/bath/,https://happyeducation.uk/tr/yaz-okullari/bath/,301,"KEEP URL, REWRITE CONTENT -- 32-word English spec-card, no prose"
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/kingston-london/,https://happyeducation.uk/tr/yaz-okullari/kingston-london/,301,summerProgramme -- Summer programme (138w). Extractable: dates=true ageRange=true lessons/wk=- groupSize=false
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/uxbridge-london/,https://happyeducation.uk/tr/yaz-okullari/uxbridge-london/,301,summerProgramme -- Summer programme (151w). Extractable: dates=true ageRange=true lessons/wk=- groupSize=true
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/london-kings-college/,https://happyeducation.uk/tr/yaz-okullari/london-kings-college/,301,MERGE into /london-kings-college/ -- 175w vs 181w near-identical KCL summer programme; root version carries the price
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/windsor/,https://happyeducation.uk/tr/yaz-okullari/windsor/,301,summerProgramme -- Summer programme (171w). Extractable: dates=false ageRange=false lessons/wk=- groupSize=false
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/queen-mary-university-of-london/,https://happyeducation.uk/tr/yaz-okullari/queen-mary-university-of-london/,301,summerProgramme -- Summer programme (145w). Extractable: dates=true ageRange=true lessons/wk=15 groupSize=true
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/university-of-chester/,https://happyeducation.uk/tr/yaz-okullari/university-of-chester/,301,summerProgramme -- Summer programme (228w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false
https://happyeducation.uk/yaz-okullari/grup-yaz-okullari/london-ucfb-wembley/,https://happyeducation.uk/tr/yaz-okullari/london-ucfb-wembley/,301,summerProgramme -- Summer programme (198w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false
https://happyeducation.uk/yaz-okullari/bireysel-yaz-okullari/ep-london-stratford-2/,https://happyeducation.uk/tr/yaz-okullari/ep-london-stratford/,301,summerProgramme -- Summer programme (203w). Extractable: dates=false ageRange=false lessons/wk=20 groupSize=false
https://happyeducation.uk/yaz-okullari/bireysel-yaz-okullari/lsi-london-hampstead/,https://happyeducation.uk/tr/yaz-okullari/lsi-london-hampstead/,301,summerProgramme -- Summer programme (219w). Extractable: dates=false ageRange=false lessons/wk=20 groupSize=false
https://happyeducation.uk/yaz-okullari/bireysel-yaz-okullari/st-giles-london-central/,https://happyeducation.uk/tr/yaz-okullari/st-giles-london-central/,301,summerProgramme -- Summer programme (226w). Extractable: dates=false ageRange=false lessons/wk=17 groupSize=false
https://happyeducation.uk/yaz-okullari/bireysel-yaz-okullari/guildhouse-school-london/,https://happyeducation.uk/tr/yaz-okullari/guildhouse-school-london/,301,summerProgramme -- Summer programme (208w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false
https://happyeducation.uk/yaz-okullari/bireysel-yaz-okullari/cats-cambridge/,https://happyeducation.uk/tr/yaz-okullari/cats-cambridge/,301,"KEEP URL, REWRITE CONTENT -- 44-word English spec-card for a CATS Cambridge summer programme; the 355w /yatili-okullar2/cats-cambridge-2/ page is the boarding-school record, a different product - do not merge them"
https://happyeducation.uk/yaz-okullari/bireysel-yaz-okullari/twin-edinburgh-2/,https://happyeducation.uk/tr/yaz-okullari/twin-edinburgh/,301,summerProgramme -- Summer programme (204w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false
https://happyeducation.uk/yaz-okullari/bireysel-yaz-okullari/twin-london-docklands/,https://happyeducation.uk/tr/yaz-okullari/twin-london-docklands/,301,summerProgramme -- Summer programme (207w). Extractable: dates=false ageRange=false lessons/wk=15 groupSize=false
